  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    56.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.900  -0.0857   0.00504   0.00105  -0.1023   0.4278   0.0176
  -4.800  -0.0740   0.00502   0.00103  -0.1024   0.4255   0.0184
  -4.700  -0.0622   0.00499   0.00101  -0.1025   0.4251   0.0189
  -4.600  -0.0505   0.00497   0.00099  -0.1026   0.4244   0.0196
  -4.500  -0.0388   0.00495   0.00097  -0.1026   0.4230   0.0200
  -4.400  -0.0271   0.00493   0.00096  -0.1027   0.4210   0.0205
  -4.300  -0.0154   0.00493   0.00094  -0.1028   0.4182   0.0207
  -4.200  -0.0037   0.00492   0.00093  -0.1029   0.4160   0.0208
  -4.100   0.0080   0.00491   0.00092  -0.1029   0.4127   0.0210
  -4.000   0.0198   0.00489   0.00091  -0.1030   0.4103   0.0225
  -3.900   0.0315   0.00486   0.00088  -0.1031   0.4094   0.0233
  -3.800   0.0433   0.00484   0.00087  -0.1032   0.4090   0.0241
  -3.700   0.0551   0.00482   0.00085  -0.1033   0.4085   0.0245
  -3.600   0.0668   0.00481   0.00084  -0.1034   0.4074   0.0247
  -3.500   0.0785   0.00481   0.00083  -0.1035   0.4050   0.0249
  -3.400   0.0902   0.00480   0.00083  -0.1035   0.4021   0.0261
  -3.300   0.1018   0.00480   0.00082  -0.1036   0.3975   0.0269
  -3.200   0.1136   0.00478   0.00081  -0.1037   0.3942   0.0278
  -3.100   0.1253   0.00477   0.00079  -0.1038   0.3934   0.0287
  -3.000   0.1371   0.00475   0.00078  -0.1039   0.3928   0.0290
  -2.900   0.1489   0.00475   0.00077  -0.1040   0.3913   0.0292
  -2.800   0.1604   0.00475   0.00076  -0.1040   0.3874   0.0315
  -2.700   0.1721   0.00474   0.00076  -0.1041   0.3835   0.0328
  -2.600   0.1838   0.00473   0.00075  -0.1042   0.3788   0.0337
  -2.500   0.1955   0.00473   0.00074  -0.1043   0.3777   0.0340
  -2.400   0.2073   0.00472   0.00073  -0.1044   0.3766   0.0345
  -2.300   0.2190   0.00472   0.00073  -0.1045   0.3744   0.0359
  -2.200   0.2306   0.00472   0.00073  -0.1045   0.3708   0.0377
  -2.100   0.2422   0.00472   0.00072  -0.1046   0.3659   0.0393
  -2.000   0.2539   0.00471   0.00071  -0.1047   0.3624   0.0398
  -1.900   0.2657   0.00470   0.00071  -0.1048   0.3617   0.0410
  -1.800   0.2774   0.00470   0.00070  -0.1049   0.3597   0.0433
  -1.700   0.2889   0.00471   0.00071  -0.1049   0.3550   0.0450
  -1.600   0.3005   0.00471   0.00071  -0.1050   0.3495   0.0461
  -1.500   0.3122   0.00471   0.00070  -0.1051   0.3468   0.0466
  -1.400   0.3239   0.00470   0.00070  -0.1052   0.3455   0.0498
  -1.300   0.3355   0.00471   0.00070  -0.1052   0.3424   0.0519
  -1.200   0.3471   0.00472   0.00070  -0.1053   0.3380   0.0538
  -1.100   0.3587   0.00472   0.00071  -0.1054   0.3321   0.0543
  -1.000   0.3704   0.00472   0.00070  -0.1055   0.3308   0.0552
  -0.900   0.3821   0.00472   0.00070  -0.1056   0.3293   0.0594
  -0.800   0.3935   0.00474   0.00071  -0.1056   0.3228   0.0619
  -0.700   0.4051   0.00475   0.00072  -0.1057   0.3170   0.0629
  -0.600   0.4168   0.00475   0.00071  -0.1058   0.3154   0.0640
  -0.500   0.4284   0.00476   0.00072  -0.1058   0.3128   0.0673
  -0.400   0.4398   0.00477   0.00073  -0.1059   0.3069   0.0721
  -0.300   0.4514   0.00478   0.00073  -0.1059   0.3010   0.0732
  -0.200   0.4631   0.00479   0.00073  -0.1060   0.2997   0.0740
  -0.100   0.4746   0.00481   0.00074  -0.1061   0.2956   0.0775
   0.000   0.4860   0.00483   0.00076  -0.1061   0.2895   0.0811
   0.100   0.4976   0.00482   0.00075  -0.1062   0.2854   0.0847
   0.200   0.5092   0.00484   0.00076  -0.1063   0.2832   0.0854
   0.300   0.5205   0.00488   0.00078  -0.1063   0.2758   0.0891
   0.400   0.5321   0.00489   0.00079  -0.1064   0.2711   0.0926
   0.500   0.5437   0.00489   0.00079  -0.1065   0.2687   0.0967
   0.600   0.5550   0.00493   0.00082  -0.1065   0.2620   0.0979
   0.700   0.5665   0.00495   0.00082  -0.1065   0.2554   0.1018
   0.900   0.5893   0.00500   0.00086  -0.1066   0.2459   0.1094
   1.000   0.6008   0.00501   0.00086  -0.1067   0.2404   0.1119
   1.100   0.6122   0.00504   0.00088  -0.1067   0.2369   0.1148
   1.200   0.6235   0.00508   0.00091  -0.1067   0.2302   0.1203
   1.300   0.6350   0.00508   0.00091  -0.1068   0.2253   0.1246
   1.400   0.6463   0.00512   0.00094  -0.1068   0.2204   0.1261
   1.500   0.6576   0.00516   0.00097  -0.1069   0.2110   0.1312
   1.600   0.6690   0.00518   0.00097  -0.1069   0.2083   0.1366
   1.700   0.6802   0.00522   0.00100  -0.1069   0.2030   0.1403
   1.800   0.6916   0.00524   0.00101  -0.1070   0.1961   0.1419
   1.900   0.7029   0.00528   0.00104  -0.1070   0.1918   0.1484
   2.000   0.7141   0.00533   0.00107  -0.1070   0.1819   0.1534
   2.100   0.7256   0.00534   0.00108  -0.1071   0.1805   0.1568
   2.200   0.7367   0.00540   0.00111  -0.1071   0.1743   0.1578
   2.300   0.7480   0.00543   0.00113  -0.1071   0.1672   0.1638
   2.400   0.7594   0.00544   0.00115  -0.1072   0.1652   0.1716
   2.500   0.7704   0.00551   0.00119  -0.1071   0.1565   0.1735
   2.600   0.7818   0.00553   0.00121  -0.1072   0.1525   0.1751
   2.700   0.7930   0.00557   0.00124  -0.1072   0.1487   0.1813
   2.800   0.8042   0.00562   0.00127  -0.1072   0.1405   0.1870
   2.900   0.8155   0.00564   0.00129  -0.1073   0.1375   0.1906
   3.000   0.8264   0.00571   0.00134  -0.1072   0.1294   0.1969
   3.100   0.8378   0.00573   0.00135  -0.1073   0.1256   0.2025
   3.300   0.8602   0.00582   0.00142  -0.1073   0.1182   0.2113
   3.400   0.8714   0.00585   0.00144  -0.1073   0.1118   0.2157
   3.500   0.8825   0.00589   0.00147  -0.1073   0.1089   0.2231
   3.600   0.8936   0.00594   0.00151  -0.1073   0.1039   0.2240
   3.700   0.9049   0.00597   0.00153  -0.1074   0.0993   0.2310
   3.800   0.9158   0.00603   0.00158  -0.1073   0.0948   0.2369
   3.900   0.9270   0.00606   0.00161  -0.1074   0.0917   0.2412
   4.000   0.9383   0.00610   0.00164  -0.1074   0.0872   0.2469
   4.200   0.9603   0.00620   0.00171  -0.1074   0.0799   0.2574
   4.300   0.9716   0.00623   0.00174  -0.1074   0.0761   0.2643
   4.400   0.9829   0.00625   0.00177  -0.1075   0.0753   0.2728
   4.500   0.9936   0.00633   0.00183  -0.1074   0.0697   0.2750
   4.600   1.0048   0.00636   0.00186  -0.1074   0.0658   0.2846
   4.700   1.0160   0.00639   0.00188  -0.1075   0.0648   0.2901
   4.800   1.0270   0.00644   0.00193  -0.1074   0.0624   0.2937
   4.900   1.0379   0.00649   0.00197  -0.1074   0.0583   0.3013
   5.100   1.0601   0.00657   0.00204  -0.1074   0.0542   0.3137
   5.200   1.0709   0.00663   0.00210  -0.1074   0.0502   0.3229
   5.300   1.0821   0.00666   0.00213  -0.1074   0.0479   0.3261
   5.400   1.0932   0.00669   0.00216  -0.1075   0.0473   0.3391
   5.500   1.1040   0.00675   0.00221  -0.1074   0.0450   0.3420
   5.600   1.1149   0.00680   0.00226  -0.1074   0.0416   0.3509
   5.700   1.1260   0.00683   0.00229  -0.1074   0.0403   0.3581
   5.800   1.1370   0.00688   0.00234  -0.1074   0.0390   0.3663
   5.900   1.1478   0.00693   0.00239  -0.1074   0.0372   0.3758
   6.000   1.1588   0.00697   0.00243  -0.1074   0.0351   0.3811
   6.200   1.1808   0.00704   0.00251  -0.1074   0.0334   0.4024
   6.300   1.1915   0.00710   0.00257  -0.1074   0.0317   0.4108
   6.400   1.2024   0.00714   0.00262  -0.1073   0.0289   0.4264
   6.500   1.2134   0.00717   0.00266  -0.1073   0.0286   0.4360
   6.600   1.2243   0.00721   0.00270  -0.1073   0.0279   0.4438
   6.700   1.2350   0.00727   0.00276  -0.1073   0.0268   0.4536
   6.800   1.2458   0.00731   0.00281  -0.1073   0.0255   0.4623
   6.900   1.2567   0.00735   0.00285  -0.1073   0.0242   0.4768
   7.000   1.2676   0.00739   0.00290  -0.1073   0.0239   0.4819
   7.100   1.2783   0.00744   0.00295  -0.1072   0.0230   0.4941
   7.200   1.2891   0.00749   0.00301  -0.1072   0.0223   0.5025
   7.300   1.2998   0.00754   0.00306  -0.1071   0.0206   0.5134
   7.400   1.3106   0.00758   0.00311  -0.1071   0.0200   0.5271
   7.500   1.3214   0.00762   0.00316  -0.1071   0.0198   0.5331
   7.700   1.3427   0.00773   0.00327  -0.1070   0.0186   0.5536
   7.800   1.3534   0.00778   0.00333  -0.1070   0.0178   0.5639
   7.900   1.3640   0.00782   0.00338  -0.1070   0.0170   0.5736
   8.000   1.3748   0.00787   0.00343  -0.1069   0.0166   0.5828
   8.100   1.3855   0.00791   0.00348  -0.1069   0.0164   0.5960
   8.200   1.3961   0.00796   0.00354  -0.1069   0.0160   0.6043
   8.300   1.4065   0.00802   0.00361  -0.1068   0.0154   0.6160
   8.400   1.4170   0.00807   0.00367  -0.1067   0.0147   0.6307
   8.500   1.4275   0.00813   0.00374  -0.1067   0.0138   0.6421
   8.600   1.4382   0.00817   0.00379  -0.1066   0.0135   0.6543
   8.700   1.4488   0.00821   0.00384  -0.1066   0.0135   0.6664
   8.900   1.4697   0.00831   0.00397  -0.1065   0.0130   0.6955
   9.000   1.4801   0.00836   0.00404  -0.1064   0.0126   0.7099
   9.100   1.4904   0.00842   0.00411  -0.1063   0.0121   0.7251
   9.200   1.5008   0.00847   0.00418  -0.1062   0.0117   0.7418
   9.300   1.5112   0.00851   0.00424  -0.1061   0.0113   0.7624
   9.400   1.5216   0.00855   0.00431  -0.1061   0.0109   0.7842
   9.500   1.5320   0.00859   0.00438  -0.1060   0.0109   0.8041
   9.600   1.5423   0.00862   0.00444  -0.1059   0.0108   0.8276
   9.700   1.5526   0.00866   0.00451  -0.1059   0.0107   0.8522
   9.800   1.5627   0.00871   0.00459  -0.1057   0.0104   0.8714
   9.900   1.5727   0.00877   0.00468  -0.1056   0.0100   0.8923
  10.000   1.5826   0.00882   0.00476  -0.1054   0.0096   0.9148
